date,instrument_name,expiry_name,expiry_date,strike,type,volume,open_interest,rho,theta,vega,gamma,delta,bid_iv,ask_iv,mark_iv
2026-01-23T01:00:00.000000,BTC-25DEC26-220000-P,25DEC26,2026-12-25,220000.0,put,0.0,0.0,-1985.97412,-7.45602,102.78141,0.0,-0.94328,0.0,59.72,48.79
2026-01-23T01:00:00.000000,BTC-25DEC26-230000-C,25DEC26,2026-12-25,230000.0,call,0.0,81.0,35.01255,-6.64753,90.83753,0.0,0.04855,48.59,49.63,49.22
2026-01-23T01:00:00.000000,BTC-25DEC26-230000-P,25DEC26,2026-12-25,230000.0,put,0.0,0.0,-2083.87558,-6.64753,90.83753,0.0,-0.95145,0.0,61.6,49.22
2026-01-23T01:00:00.000000,BTC-25DEC26-240000-C,25DEC26,2026-12-25,240000.0,call,0.0,643.1,31.26071,-6.16682,82.90829,0.0,0.04333,49.19,50.89,50.02
2026-01-23T01:00:00.000000,BTC-25DEC26-240000-P,25DEC26,2026-12-25,240000.0,put,0.0,0.0,-2179.75299,-6.16682,82.90829,0.0,-0.95667,0.0,63.36,50.02
2026-01-23T01:00:00.000000,BTC-25DEC26-250000-C,25DEC26,2026-12-25,250000.0,call,0.0,687.9,27.25787,-5.55766,74.0529,0.0,0.0377,49.54,51.44,50.47
2026-01-23T01:00:00.000000,BTC-25DEC26-250000-P,25DEC26,2026-12-25,250000.0,put,0.0,0.0,-2275.8814,-5.55766,74.0529,0.0,-0.9623,0.0,65.28,50.47
2026-01-23T01:00:00.000000,BTC-25DEC26-35000-C,25DEC26,2026-12-25,35000.0,call,6.6,18.5,293.78176,-5.01861,54.04634,0.0,0.97424,60.04,64.43,62.45
2026-01-23T01:00:00.000000,BTC-25DEC26-35000-P,25DEC26,2026-12-25,35000.0,put,0.0,6.6,-28.65774,-5.01861,54.04634,0.0,-0.02576,60.93,62.71,62.45
2026-01-23T01:00:00.000000,BTC-25DEC26-40000-C,25DEC26,2026-12-25,40000.0,call,0.0,7.8,325.35433,-6.75372,75.48032,0.0,0.9614,58.23,61.39,60.17
2026-01-23T01:00:00.000000,BTC-25DEC26-40000-P,25DEC26,2026-12-25,40000.0,put,0.1,706.9,-43.14795,-6.75372,75.48032,0.0,-0.0386,59.22,61.09,60.17
2026-01-23T01:00:00.000000,BTC-25DEC26-45000-C,25DEC26,2026-12-25,45000.0,call,0.0,0.0,353.50778,-8.55703,99.48143,0.0,0.94558,56.74,59.1,57.85
2026-01-23T01:00:00.000000,BTC-25DEC26-45000-P,25DEC26,2026-12-25,45000.0,put,0.1,676.6,-61.05729,-8.55703,99.48143,0.0,-0.05442,57.26,58.67,57.85
2026-01-23T01:00:00.000000,BTC-25DEC26-50000-C,25DEC26,2026-12-25,50000.0,call,0.0,0.4,376.73694,-10.54463,126.85697,0.0,0.92561,54.89,56.75,55.9
2026-01-23T01:00:00.000000,BTC-25DEC26-50000-P,25DEC26,2026-12-25,50000.0,put,0.0,815.5,-83.89091,-10.54463,126.85697,0.0,-0.07439,55.5,56.24,55.9
2026-01-23T01:00:00.000000,BTC-25DEC26-55000-C,25DEC26,2026-12-25,55000.0,call,0.0,0.6,394.65864,-12.64028,156.7577,0.0,0.90129,53.43,54.93,54.23
2026-01-23T01:00:00.000000,BTC-25DEC26-55000-P,25DEC26,2026-12-25,55000.0,put,0.0,18.6,-112.032,-12.64028,156.7577,0.0,-0.09871,53.79,54.69,54.23
2026-01-23T01:00:00.000000,BTC-25DEC26-60000-C,25DEC26,2026-12-25,60000.0,call,0.0,14.0,407.21997,-14.73778,188.00816,0.0,0.8727,52.11,53.36,52.72
2026-01-23T01:00:00.000000,BTC-25DEC26-60000-P,25DEC26,2026-12-25,60000.0,put,0.0,686.5,-145.53345,-14.73778,188.00816,0.0,-0.1273,52.3,53.05,52.72
2026-01-23T01:00:00.000000,BTC-25DEC26-65000-C,25DEC26,2026-12-25,65000.0,call,0.0,2.2,413.77813,-16.82201,219.79381,0.00001,0.83957,50.82,52.11,51.47
2026-01-23T01:00:00.000000,BTC-25DEC26-65000-P,25DEC26,2026-12-25,65000.0,put,0.0,16.5,-185.05049,-16.8225,219.80025,0.00001,-0.16044,51.1,51.74,51.47
2026-01-23T01:00:00.000000,BTC-25DEC26-70000-C,25DEC26,2026-12-25,70000.0,call,0.2,6.5,414.51261,-18.79967,250.68467,0.00001,0.80233,49.9,50.84,50.43
2026-01-23T01:00:00.000000,BTC-25DEC26-70000-P,25DEC26,2026-12-25,70000.0,put,0.2,654.2,-230.36639,-18.79967,250.68467,0.00001,-0.19767,50.07,50.81,50.43
2026-01-23T01:00:00.000000,BTC-25DEC26-75000-C,25DEC26,2026-12-25,75000.0,call,0.0,9.1,410.04451,-20.55882,279.26805,0.00001,0.76166,49.04,49.88,49.51
2026-01-23T01:00:00.000000,BTC-25DEC26-75000-P,25DEC26,2026-12-25,75000.0,put,4.0,487.6,-280.88088,-20.55852,279.26401,0.00001,-0.23832,49.28,49.78,49.51
2026-01-23T01:00:00.000000,BTC-25DEC26-80000-C,25DEC26,2026-12-25,80000.0,call,0.0,7.0,400.41507,-22.10695,304.52428,0.00001,0.71815,48.35,49.12,48.82
2026-01-23T01:00:00.000000,BTC-25DEC26-80000-P,25DEC26,2026-12-25,80000.0,put,13.0,569.0,-336.5895,-22.10695,304.52428,0.00001,-0.28185,48.5,49.12,48.82
2026-01-23T01:00:00.000000,BTC-25DEC26-85000-C,25DEC26,2026-12-25,85000.0,call,0.1,333.2,386.80104,-23.33507,325.43874,0.00001,0.67281,47.82,48.54,48.22
2026-01-23T01:00:00.000000,BTC-25DEC26-85000-P,25DEC26,2026-12-25,85000.0,put,17.0,466.8,-396.24671,-23.33509,325.43905,0.00001,-0.32716,48.04,48.47,48.22
2026-01-23T01:00:00.000000,BTC-25DEC26-90000-C,25DEC26,2026-12-25,90000.0,call,0.0,25.7,370.3713,-24.14557,341.54127,0.00001,0.6264,47.13,47.96,47.54
2026-01-23T01:00:00.000000,BTC-25DEC26-90000-P,25DEC26,2026-12-25,90000.0,put,0.0,581.8,-458.77971,-24.14536,341.53835,0.00001,-0.37362,47.15,47.97,47.54
2026-01-23T01:00:00.000000,BTC-25DEC26-95000-C,25DEC26,2026-12-25,95000.0,call,0.0,512.4,351.04272,-24.67842,352.53199,0.00001,0.5798,46.75,47.42,47.08
2026-01-23T01:00:00.000000,BTC-25DEC26-95000-P,25DEC26,2026-12-25,95000.0,put,0.0,88.6,-524.15021,-24.67842,352.53199,0.00001,-0.4202,46.71,47.51,47.08
2026-01-23T01:00:00.000000,BTC-25JAN26-80000-C,25JAN26,2026-01-25,80000.0,call,0.0,0.0,4.9008,-22.83045,1.66162,0.00001,0.99132,0.0,89.32,62.06
2026-01-23T01:00:00.000000,BTC-25JAN26-80000-P,25JAN26,2026-01-25,80000.0,put,4.0,7.1,-0.04897,-12.88175,1.66162,0.00001,-0.00868,59.4,64.77,62.06
2026-01-23T01:00:00.000000,BTC-25JAN26-82000-C,25JAN26,2026-01-25,82000.0,call,0.0,2.3,5.00033,-27.20052,2.362,0.00001,0.98701,0.0,76.65,52.01
2026-01-23T01:00:00.000000,BTC-25JAN26-82000-P,25JAN26,2026-01-25,82000.0,put,12.3,45.6,-0.07319,-16.86045,2.362,0.00001,-0.01299,47.94,55.64,52.01
2026-01-23T01:00:00.000000,BTC-25JAN26-84000-C,25JAN26,2026-01-25,84000.0,call,0.0,0.0,5.0323,-46.8202,4.71063,0.00002,0.9707,0.0,62.68,44.89
2026-01-23T01:00:00.000000,BTC-25JAN26-84000-P,25JAN26,2026-01-25,84000.0,put,25.7,35.0,-0.16496,-36.2963,4.71063,0.00002,-0.0293,42.72,46.6,44.89
2026-01-23T01:00:00.000000,BTC-25JAN26-86000-C,25JAN26,2026-01-25,86000.0,call,0.0,0.0,4.92417,-78.50495,9.53461,0.00005,0.92946,29.06,47.23,37.19
2026-01-23T01:00:00.000000,BTC-25JAN26-86000-P,25JAN26,2026-01-25,86000.0,put,9.8,11.2,-0.39683,-78.50495,9.53461,0.00005,-0.07054,35.97,37.88,37.19
2026-01-23T01:00:00.000000,BTC-25JAN26-87000-C,25JAN26,2026-01-25,87000.0,call,6.6,6.6,4.70703,-106.41705,14.13079,0.00008,0.87989,29.15,41.4,34.01
2026-01-23T01:00:00.000000,BTC-25JAN26-87000-P,25JAN26,2026-01-25,87000.0,put,42.2,64.0,-0.67584,-106.41705,14.13079,0.00008,-0.12011,32.71,34.64,34.01
2026-01-23T01:00:00.000000,BTC-25JAN26-88000-C,25JAN26,2026-01-25,88000.0,call,0.0,2.0,4.26094,-141.82254,20.35698,0.00013,0.78979,27.18,38.04,31.47
2026-01-23T01:00:00.000000,BTC-25JAN26-88000-P,25JAN26,2026-01-25,88000.0,put,13.8,29.2,-1.18398,-141.83451,20.3587,0.00013,-0.21025,30.66,31.99,31.47
2026-01-23T01:00:00.000000,BTC-25JAN26-89000-C,25JAN26,2026-01-25,89000.0,call,3.9,26.9,3.50238,-171.5382,26.28878,0.00018,0.6447,27.94,31.35,29.47
2026-01-23T01:00:00.000000,BTC-25JAN26-89000-P,25JAN26,2026-01-25,89000.0,put,2.0,14.6,-2.00401,-171.53131,26.28772,0.00018,-0.35526,28.97,30.67,29.47
2026-01-23T01:00:00.000000,BTC-25JAN26-90000-C,25JAN26,2026-01-25,90000.0,call,1.2,38.5,2.47261,-172.05132,27.96396,0.0002,0.45268,26.55,28.16,27.79
2026-01-23T01:00:00.000000,BTC-25JAN26-90000-P,25JAN26,2026-01-25,90000.0,put,103.5,102.6,-3.09588,-172.05132,27.96396,0.0002,-0.54732,25.45,28.67,27.79
2026-01-23T01:00:00.000000,BTC-25JAN26-91000-C,25JAN26,2026-01-25,91000.0,call,2.3,9.0,1.41537,-135.2155,22.81283,0.00017,0.25814,26.21,27.39,26.77
2026-01-23T01:00:00.000000,BTC-25JAN26-91000-P,25JAN26,2026-01-25,91000.0,put,0.5,0.5,-4.21476,-135.22701,22.81477,0.00017,-0.74182,19.4,29.75,26.77
2026-01-23T01:00:00.000000,BTC-25JAN26-92000-C,25JAN26,2026-01-25,92000.0,call,6.0,211.3,0.6749,-85.57736,14.35372,0.00011,0.12282,26.45,27.7,26.93
2026-01-23T01:00:00.000000,BTC-25JAN26-92000-P,25JAN26,2026-01-25,92000.0,put,0.2,0.3,-5.01734,-85.57736,14.35372,0.00011,-0.87718,0.0,32.97,26.93
2026-01-23T01:00:00.000000,BTC-25JAN26-93000-C,25JAN26,2026-01-25,93000.0,call,7.1,9.4,0.31386,-48.56703,8.0844,0.00006,0.05706,28.0,29.11,28.47
2026-01-23T01:00:00.000000,BTC-25JAN26-93000-P,25JAN26,2026-01-25,93000.0,put,0.3,0.3,-5.44017,-50.96653,8.08595,0.00006,-0.94292,0.0,37.97,28.47
2026-01-23T01:00:00.000000,BTC-25JAN26-94000-C,25JAN26,2026-01-25,94000.0,call,26.2,44.1,0.14712,-21.62876,4.36409,0.00003,0.02674,29.42,31.44,30.31
2026-01-23T01:00:00.000000,BTC-25JAN26-94000-P,25JAN26,2026-01-25,94000.0,put,0.5,0.6,-5.66887,-29.28491,4.36409,0.00003,-0.97326,0.0,40.75,30.31
2026-01-23T01:00:00.000000,BTC-25JAN26-96000-C,25JAN26,2026-01-25,96000.0,call,43.2,56.2,0.08866,-16.03083,2.84777,0.00001,0.01615,36.75,42.92,39.72
2026-01-23T01:00:00.000000,BTC-25JAN26-96000-P,25JAN26,2026-01-25,96000.0,put,0.0,0.0,-5.85106,-25.04482,2.84777,0.00001,-0.98385,0.0,56.54,39.72
2026-01-23T01:00:00.000000,BTC-25SEP26-100000-C,25SEP26,2026-09-25,100000.0,call,0.1,858.1,233.56765,-27.84182,302.85951,0.00001,0.49116,44.81,45.42,45.09
2026-01-23T01:00:00.000000,BTC-25SEP26-100000-P,25SEP26,2026-09-25,100000.0,put,0.2,280.3,-438.39278,-27.84095,302.85004,0.00001,-0.50887,44.65,45.41,45.09
2026-01-23T01:00:00.000000,BTC-25SEP26-105000-C,25SEP26,2026-09-25,105000.0,call,0.0,209.8,211.59885,-27.35633,299.22111,0.00001,0.4376,44.64,45.11,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-105000-P,25SEP26,2026-09-25,105000.0,put,0.2,98.5,-493.95848,-27.35518,299.20852,0.00001,-0.56243,44.33,45.26,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-110000-C,25SEP26,2026-09-25,110000.0,call,0.1,127.3,190.29593,-26.60414,290.99369,0.00001,0.38836,44.48,44.96,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-110000-P,25SEP26,2026-09-25,110000.0,put,0.1,80.0,-548.83877,-26.60414,290.99369,0.00001,-0.61164,44.18,45.13,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-115000-C,25SEP26,2026-09-25,115000.0,call,0.0,1153.3,169.98438,-25.51339,279.10522,0.00001,0.34284,44.42,44.76,44.84
2026-01-23T01:00:00.000000,BTC-25SEP26-115000-P,25SEP26,2026-09-25,115000.0,put,0.0,91.1,-602.72901,-25.51497,279.1225,0.00001,-0.65713,43.94,45.27,44.84
2026-01-23T01:00:00.000000,BTC-25SEP26-120000-C,25SEP26,2026-09-25,120000.0,call,0.0,287.0,150.93551,-24.16222,264.48999,0.00001,0.30119,44.21,44.74,44.81
2026-01-23T01:00:00.000000,BTC-25SEP26-120000-P,25SEP26,2026-09-25,120000.0,put,0.0,170.8,-655.39326,-24.16222,264.48999,0.00001,-0.69881,43.89,45.29,44.81
2026-01-23T01:00:00.000000,BTC-25SEP26-125000-C,25SEP26,2026-09-25,125000.0,call,0.0,1288.1,133.40107,-22.67361,248.10895,0.00001,0.26374,44.29,44.86,44.83
2026-01-23T01:00:00.000000,BTC-25SEP26-125000-P,25SEP26,2026-09-25,125000.0,put,0.0,16.9,-706.50842,-22.67543,248.12884,0.00001,-0.73623,43.77,45.45,44.83
2026-01-23T01:00:00.000000,BTC-25SEP26-130000-C,25SEP26,2026-09-25,130000.0,call,0.0,1037.7,117.43675,-21.09261,230.71067,0.00001,0.23025,44.41,44.81,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-130000-P,25SEP26,2026-09-25,130000.0,put,0.0,22.8,-756.08608,-21.09261,230.71067,0.00001,-0.76975,43.65,45.67,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-135000-C,25SEP26,2026-09-25,135000.0,call,0.0,131.6,102.9267,-19.45095,212.75276,0.00001,0.20026,44.45,45.11,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-135000-P,25SEP26,2026-09-25,135000.0,put,0.0,12.4,-804.20714,-19.44907,212.73215,0.00001,-0.79976,43.62,45.8,44.85
2026-01-23T01:00:00.000000,BTC-25SEP26-140000-C,25SEP26,2026-09-25,140000.0,call,0.0,1049.5,90.07968,-17.85852,195.10263,0.00001,0.1741,44.48,45.19,44.9
2026-01-23T01:00:00.000000,BTC-25SEP26-140000-P,25SEP26,2026-09-25,140000.0,put,0.0,1.1,-850.63722,-17.85852,195.10263,0.00001,-0.8259,43.59,46.2,44.9
2026-01-23T01:00:00.000000,BTC-25SEP26-145000-C,25SEP26,2026-09-25,145000.0,call,0.0,208.5,79.36673,-16.49602,179.13205,0.00001,0.15267,44.83,45.6,45.17
2026-01-23T01:00:00.000000,BTC-25SEP26-145000-P,25SEP26,2026-09-25,145000.0,put,0.0,0.2,-894.9472,-16.49602,179.13205,0.00001,-0.84733,43.58,46.69,45.17
2026-01-23T01:00:00.000000,BTC-25SEP26-150000-C,25SEP26,2026-09-25,150000.0,call,0.3,425.6,69.38404,-15.04092,162.98099,0.00001,0.13276,45.1,45.67,45.27
2026-01-23T01:00:00.000000,BTC-25SEP26-150000-P,25SEP26,2026-09-25,150000.0,put,0.0,0.7,-938.51631,-15.04269,163.00021,0.00001,-0.86722,43.77,46.89,45.27
2026-01-23T01:00:00.000000,BTC-25SEP26-155000-C,25SEP26,2026-09-25,155000.0,call,0.0,211.8,61.0621,-13.79116,148.63425,0.00001,0.11637,45.03,45.96,45.51
2026-01-23T01:00:00.000000,BTC-25SEP26-155000-P,25SEP26,2026-09-25,155000.0,put,0.0,1.2,-980.43626,-13.79286,148.65265,0.00001,-0.88361,43.55,47.31,45.51
2026-01-23T01:00:00.000000,BTC-25SEP26-160000-C,25SEP26,2026-09-25,160000.0,call,0.0,400.0,53.89068,-12.65319,135.53939,0.00001,0.10235,45.26,46.28,45.79
2026-01-23T01:00:00.000000,BTC-25SEP26-160000-P,25SEP26,2026-09-25,160000.0,put,0.0,0.3,-1021.21434,-12.65319,135.53939,0.00001,-0.89765,43.64,48.07,45.79
2026-01-23T01:00:00.000000,BTC-25SEP26-165000-C,25SEP26,2026-09-25,165000.0,call,0.0,60.3,47.77893,-11.64214,123.80696,0.0,0.09049,45.57,46.69,46.13
2026-01-23T01:00:00.000000,BTC-25SEP26-165000-P,25SEP26,2026-09-25,165000.0,put,0.0,0.0,-1060.92312,-11.64214,123.80696,0.0,-0.90951,43.37,48.65,46.13
2026-01-23T01:00:00.000000,BTC-25SEP26-170000-C,25SEP26,2026-09-25,170000.0,call,0.0,292.4,42.41989,-10.70389,113.02932,0.0,0.08014,46.05,46.87,46.45
2026-01-23T01:00:00.000000,BTC-25SEP26-170000-P,25SEP26,2026-09-25,170000.0,put,0.0,0.0,-1099.87202,-10.70537,113.04494,0.0,-0.91985,43.65,49.02,46.45
2026-01-23T01:00:00.000000,BTC-25SEP26-175000-C,25SEP26,2026-09-25,175000.0,call,0.0,1288.8,37.71904,-9.83549,103.16559,0.0,0.07108,46.32,47.22,46.76
2026-01-23T01:00:00.000000,BTC-25SEP26-175000-P,25SEP26,2026-09-25,175000.0,put,0.0,0.1,-1138.17708,-9.83549,103.16559,0.0,-0.92892,43.67,49.95,46.76
2026-01-23T01:00:00.000000,BTC-25SEP26-180000-C,25SEP26,2026-09-25,180000.0,call,0.0,606.6,33.68833,-9.06496,94.38721,0.0,0.06336,46.87,47.84,47.11
2026-01-23T01:00:00.000000,BTC-25SEP26-180000-P,25SEP26,2026-09-25,180000.0,put,0.0,2.2,-1175.80482,-9.06496,94.38721,0.0,-0.93664,43.38,50.36,47.11
2026-01-23T01:00:00.000000,BTC-25SEP26-190000-C,25SEP26,2026-09-25,190000.0,call,0.4,651.3,27.57886,-7.88065,80.49321,0.0,0.05175,47.5,48.65,48.02
2026-01-23T01:00:00.000000,BTC-25SEP26-190000-P,25SEP26,2026-09-25,190000.0,put,0.0,0.0,-1249.10835,-7.88065,80.49321,0.0,-0.94825,0.0,56.44,48.02
2026-01-23T01:00:00.000000,BTC-25SEP26-200000-C,25SEP26,2026-09-25,200000.0,call,0.5,914.6,22.55082,-6.79532,68.35396,0.0,0.04221,48.09,49.45,48.76
2026-01-23T01:00:00.000000,BTC-25SEP26-200000-P,25SEP26,2026-09-25,200000.0,put,0.0,0.2,-1321.33046,-6.79532,68.35396,0.0,-0.95779,0.0,58.6,48.76
2026-01-23T01:00:00.000000,BTC-25SEP26-220000-C,25SEP26,2026-09-25,220000.0,call,0.1,201.8,15.66447,-5.18279,50.55467,0.0,0.02922,49.99,50.36,50.29
2026-01-23T01:00:00.000000,BTC-25SEP26-220000-P,25SEP26,2026-09-25,220000.0,put,0.0,0.0,-1462.60493,-5.18279,50.55467,0.0,-0.97078,0.0,63.35,50.29
2026-01-23T01:00:00.000000,BTC-25SEP26-240000-C,25SEP26,2026-09-25,240000.0,call,0.0,141.4,11.64368,-4.17749,39.39919,0.0,0.0217,51.78,52.48,52.01
2026-01-23T01:00:00.000000,BTC-25SEP26-240000-P,25SEP26,2026-09-25,240000.0,put,0.0,0.0,-1601.01386,-4.17749,39.39919,0.0,-0.9783,0.0,68.03,52.01
2026-01-23T01:00:00.000000,BTC-25SEP26-260000-C,25SEP26,2026-09-25,260000.0,call,0.1,150.5,9.10272,-3.50489,31.96919,0.0,0.01697,53.64,54.21,53.78
2026-01-23T01:00:00.000000,BTC-25SEP26-260000-P,25SEP26,2026-09-25,260000.0,put,0.0,0.0,-1737.94295,-3.50489,31.96919,0.0,-0.98303,0.0,72.64,53.78
2026-01-23T01:00:00.000000,BTC-25SEP26-280000-C,25SEP26,2026-09-25,280000.0,call,0.1,162.1,7.33501,-3.00418,26.57349,0.0,0.01369,55.09,56.12,55.45
2026-01-23T01:00:00.000000,BTC-25SEP26-280000-P,25SEP26,2026-09-25,280000.0,put,0.0,0.0,-1874.09737,-3.0047,26.57807,0.0,-0.98631,0.0,76.89,55.45
2026-01-23T01:00:00.000000,BTC-25SEP26-30000-C,25SEP26,2026-09-25,30000.0,call,0.0,97.3,193.69124,-2.86576,20.8224,0.0,0.98967,65.16,71.5,67.51
2026-01-23T01:00:00.000000,BTC-25SEP26-30000-P,25SEP26,2026-09-25,30000.0,put,2.0,746.0,-7.89186,-2.86603,20.82436,0.0,-0.01033,66.38,68.6,67.51
2026-01-23T01:00:00.000000,BTC-25SEP26-300000-C,25SEP26,2026-09-25,300000.0,call,25.0,160.9,5.94441,-2.56903,22.15351,0.0,0.01109,56.26,57.51,56.88
2026-01-23T01:00:00.000000,BTC-25SEP26-300000-P,25SEP26,2026-09-25,300000.0,put,0.0,0.0,-2009.87636,-2.56948,22.15737,0.0,-0.9889,0.0,80.84,56.88
2026-01-23T01:00:00.000000,BTC-25SEP26-320000-C,25SEP26,2026-09-25,320000.0,call,24.9,233.6,5.10726,-2.31941,19.43631,0.0,0.00955,57.83,59.26,58.54
2026-01-23T01:00:00.000000,BTC-25SEP26-320000-P,25SEP26,2026-09-25,320000.0,put,0.0,0.0,-2145.10279,-2.31941,19.43631,0.0,-0.99045,0.0,84.97,58.54
2026-01-23T01:00:00.000000,BTC-25SEP26-40000-C,25SEP26,2026-09-25,40000.0,call,0.0,9.9,247.45985,-6.08441,48.42704,0.0,0.97225,60.27,63.13,61.63
2026-01-23T01:00:00.000000,BTC-25SEP26-40000-P,25SEP26,2026-09-25,40000.0,put,0.0,671.3,-21.3164,-6.08441,48.42704,0.0,-0.02775,60.66,62.58,61.63
2026-01-23T01:00:00.000000,BTC-25SEP26-50000-C,25SEP26,2026-09-25,50000.0,call,2.4,7.7,289.79502,-10.42945,90.08509,0.0,0.94031,56.02,57.56,56.79
2026-01-23T01:00:00.000000,BTC-25SEP26-50000-P,25SEP26,2026-09-25,50000.0,put,0.0,1413.0,-46.1753,-10.42945,90.08509,0.0,-0.05969,56.27,57.3,56.79
2026-01-23T01:00:00.000000,BTC-25SEP26-60000-C,25SEP26,2026-09-25,60000.0,call,0.0,26.9,317.1458,-15.30282,143.06909,0.0,0.88969,52.02,52.99,52.47
2026-01-23T01:00:00.000000,BTC-25SEP26-60000-P,25SEP26,2026-09-25,60000.0,put,0.1,814.4,-86.02662,-15.30366,143.07688,0.0,-0.11032,52.21,52.86,52.47
2026-01-23T01:00:00.000000,BTC-25SEP26-70000-C,25SEP26,2026-09-25,70000.0,call,0.0,28.0,323.42737,-20.46143,203.10716,0.00001,0.81439,49.06,49.97,49.42
2026-01-23T01:00:00.000000,BTC-25SEP26-70000-P,25SEP26,2026-09-25,70000.0,put,0.0,399.7,-146.94319,-20.46216,203.11438,0.00001,-0.18563,49.21,49.89,49.42
2026-01-23T01:00:00.000000,BTC-25SEP26-75000-C,25SEP26,2026-09-25,75000.0,call,0.0,87.9,318.07967,-22.84768,231.88659,0.00001,0.76765,47.88,48.88,48.33
2026-01-23T01:00:00.000000,BTC-25SEP26-75000-P,25SEP26,2026-09-25,75000.0,put,8.6,2543.1,-185.87581,-22.84768,231.88659,0.00001,-0.23235,48.02,48.62,48.33
2026-01-23T01:00:00.000000,BTC-25SEP26-80000-C,25SEP26,2026-09-25,80000.0,call,0.0,332.5,308.03341,-24.81364,257.22099,0.00001,0.71633,46.97,47.69,47.32
2026-01-23T01:00:00.000000,BTC-25SEP26-80000-P,25SEP26,2026-09-25,80000.0,put,1.0,603.6,-229.5191,-24.81364,257.22099,0.00001,-0.28367,47.11,47.65,47.32
2026-01-23T01:00:00.000000,BTC-25SEP26-85000-C,25SEP26,2026-09-25,85000.0,call,0.0,56.4,293.46067,-26.3583,277.80128,0.00001,0.66134,46.25,46.92,46.54
2026-01-23T01:00:00.000000,BTC-25SEP26-85000-P,25SEP26,2026-09-25,85000.0,put,1.0,310.8,-277.67128,-26.35823,277.80054,0.00001,-0.33863,46.22,46.89,46.54
2026-01-23T01:00:00.000000,BTC-25SEP26-90000-C,25SEP26,2026-09-25,90000.0,call,0.0,278.1,275.50085,-27.3874,292.4912,0.00001,0.60445,45.66,46.3,45.93
2026-01-23T01:00:00.000000,BTC-25SEP26-90000-P,25SEP26,2026-09-25,90000.0,put,0.1,563.5,-329.24572,-27.3874,292.4912,0.00001,-0.39555,45.64,46.28,45.93
2026-01-23T01:00:00.000000,BTC-25SEP26-95000-C,25SEP26,2026-09-25,95000.0,call,0.0,310.9,255.16648,-27.88971,300.8051,0.00001,0.54727,45.22,45.84,45.48
2026-01-23T01:00:00.000000,BTC-25SEP26-95000-P,25SEP26,2026-09-25,95000.0,put,0.1,203.3,-383.17713,-27.88971,300.8051,0.00001,-0.45273,45.06,45.83,45.48
2026-01-23T01:00:00.000000,BTC-26JAN26-82000-C,26JAN26,2026-01-26,82000.0,call,0.0,0.0,7.09942,-40.81996,5.29284,0.00001,0.97296,41.02,67.27,50.26
2026-01-23T01:00:00.000000,BTC-26JAN26-82000-P,26JAN26,2026-01-26,82000.0,put,22.3,22.1,-0.2207,-40.82407,5.29337,0.00001,-0.02705,48.47,51.88,50.26
2026-01-23T01:00:00.000000,BTC-26JAN26-84000-C,26JAN26,2026-01-26,84000.0,call,0.0,0.0,7.09707,-56.99411,8.64417,0.00003,0.95073,37.46,54.96,42.97
2026-01-23T01:00:00.000000,BTC-26JAN26-84000-P,26JAN26,2026-01-26,84000.0,put,13.1,13.0,-0.40161,-56.99987,8.64505,0.00003,-0.04928,42.47,43.51,42.97
2026-01-23T01:00:00.000000,BTC-26JAN26-86000-C,26JAN26,2026-01-26,86000.0,call,0.0,0.0,6.80317,-88.75372,15.65875,0.00006,0.89274,32.97,43.88,36.94
2026-01-23T01:00:00.000000,BTC-26JAN26-86000-P,26JAN26,2026-01-26,86000.0,put,1.0,1.0,-0.874,-88.75372,15.65875,0.00006,-0.10726,35.61,37.36,36.94
2026-01-23T01:00:00.000000,BTC-26JAN26-87000-C,26JAN26,2026-01-26,87000.0,call,0.0,0.0,6.41891,-111.4363,21.074,0.00009,0.83471,31.96,40.18,34.46
2026-01-23T01:00:00.000000,BTC-26JAN26-87000-P,26JAN26,2026-01-26,87000.0,put,270.8,270.2,-1.34753,-111.4363,21.074,0.00009,-0.16529,33.61,35.31,34.46
2026-01-23T01:00:00.000000,BTC-26JAN26-88000-C,26JAN26,2026-01-26,88000.0,call,1.3,1.2,5.77996,-134.89379,27.19344,0.00012,0.74566,29.78,36.33,32.33
2026-01-23T01:00:00.000000,BTC-26JAN26-88000-P,26JAN26,2026-01-26,88000.0,put,5.5,4.8,-2.07575,-134.89379,27.19344,0.00012,-0.25434,31.55,32.88,32.33
2026-01-23T01:00:00.000000,BTC-26JAN26-89000-C,26JAN26,2026-01-26,89000.0,call,0.2,0.2,4.83859,-151.60646,32.28646,0.00015,0.62007,28.76,32.93,30.6
2026-01-23T01:00:00.000000,BTC-26JAN26-89000-P,26JAN26,2026-01-26,89000.0,put,26.6,25.7,-3.10382,-151.57114,32.27894,0.00015,-0.37961,29.86,31.25,30.6
2026-01-23T01:00:00.000000,BTC-26JAN26-90000-C,26JAN26,2026-01-26,90000.0,call,2.1,2.1,3.65344,-150.87352,33.70514,0.00016,0.46567,28.68,30.01,29.17
