instrument_name,expiry_name,expiry_date,strike,type,volume,open_interest,rho,theta,vega,gamma,delta,bid_iv,ask_iv,mark_iv
BTC-25DEC26-75000-C,25DEC26,2026-12-25,75000.0,call,50.4,148.4,235.51571,-22.34473,258.3282,0.00001,0.56993,50.59,51.3,50.95
BTC-25DEC26-68000-C,25DEC26,2026-12-25,68000.0,call,0.0,76.1,258.13411,-21.38615,243.01199,0.00001,0.6523,51.43,52.18,51.84
BTC-25DEC26-64000-P,25DEC26,2026-12-25,64000.0,put,0.0,56.7,-248.00297,-20.41645,229.06475,0.00001,-0.30116,52.13,52.93,52.5
BTC-25DEC26-55000-P,25DEC26,2026-12-25,55000.0,put,10.1,760.8,-163.09021,-17.24511,186.12165,0.00001,-0.20364,54.21,55.0,54.57
BTC-25DEC26-55000-C,25DEC26,2026-12-25,55000.0,call,0.0,21.9,280.68529,-17.24511,186.12165,0.00001,0.79636,53.89,55.27,54.57
BTC-25DEC26-240000-C,25DEC26,2026-12-25,240000.0,call,7.5,804.7,11.91157,-3.75694,37.47225,0.0,0.02425,58.88,59.46,59.05
BTC-25DEC26-220000-P,25DEC26,2026-12-25,220000.0,put,0.0,0.0,-1760.17121,-4.41386,45.26672,0.0,-0.96958,0.0,122.26,57.43
BTC-25DEC26-125000-P,25DEC26,2026-12-25,125000.0,put,0.0,9.0,-929.70615,-13.90353,164.07896,0.00001,-0.83371,47.58,52.06,49.91
BTC-25DEC26-120000-P,25DEC26,2026-12-25,120000.0,put,0.0,9.7,-878.95962,-15.08277,178.21495,0.00001,-0.81044,47.56,51.69,49.85
BTC-25DEC26-110000-P,25DEC26,2026-12-25,110000.0,put,0.1,52.9,-774.06909,-17.39692,206.63097,0.00001,-0.75525,47.77,50.97,49.59
BTC-25DEC26-100000-P,25DEC26,2026-12-25,100000.0,put,0.0,256.9,-663.1193,-19.72283,234.17787,0.00001,-0.68326,48.59,50.47,49.61
BTC-24APR26-96000-C,24APR26,2026-04-24,96000.0,call,0.4,145.7,6.47336,-19.12354,36.29846,0.00001,0.07276,51.6,52.58,52.16
BTC-24APR26-90000-C,24APR26,2026-04-24,90000.0,call,30.2,1085.8,10.87623,-27.30289,53.42395,0.00002,0.12303,49.93,51.27,50.6
BTC-24APR26-86000-C,24APR26,2026-04-24,86000.0,call,809.6,2100.3,15.62184,-34.73796,68.3911,0.00002,0.17806,49.33,50.38,50.29
BTC-24APR26-84000-P,24APR26,2026-04-24,84000.0,put,0.0,510.8,-95.3986,-38.51883,76.08412,0.00002,-0.78785,47.01,52.66,50.13
BTC-24APR26-84000-C,24APR26,2026-04-24,84000.0,call,48.9,1507.4,18.53199,-38.51883,76.08412,0.00002,0.21215,49.28,50.22,50.13
BTC-24APR26-83000-P,24APR26,2026-04-24,83000.0,put,0.0,0.0,-92.38102,-40.57218,80.0344,0.00002,-0.76819,47.76,51.36,50.19
BTC-24APR26-83000-C,24APR26,2026-04-24,83000.0,call,58.8,58.4,20.19266,-40.57141,80.0329,0.00002,0.23181,49.41,49.86,50.19
BTC-24APR26-79000-P,24APR26,2026-04-24,79000.0,put,0.0,0.0,-79.49641,-47.78486,94.00997,0.00003,-0.67866,48.5,80.52,50.33
BTC-24APR26-77000-P,24APR26,2026-04-24,77000.0,put,4.1,9.7,-72.56703,-50.70506,99.35356,0.00003,-0.62686,49.09,51.6,50.53
BTC-24APR26-72000-P,24APR26,2026-04-24,72000.0,put,22.8,230.5,-54.63007,-54.27136,104.60919,0.00003,-0.48418,50.97,51.65,51.37
BTC-24APR26-71000-P,24APR26,2026-04-24,71000.0,put,21.5,115.1,-51.07383,-54.27271,104.01311,0.00003,-0.45459,51.41,52.09,51.66
BTC-24APR26-70000-P,24APR26,2026-04-24,70000.0,put,20.9,994.4,-47.5821,-54.02992,102.84585,0.00003,-0.42519,51.57,52.26,52.02
BTC-24APR26-70000-C,24APR26,2026-04-24,70000.0,call,11.6,2464.3,47.36006,-54.02992,102.84585,0.00003,0.57481,51.83,52.52,52.02
BTC-24APR26-64000-C,24APR26,2026-04-24,64000.0,call,0.0,197.3,57.87626,-47.45152,85.69275,0.00002,0.73659,53.38,56.7,54.83
BTC-24APR26-63000-C,24APR26,2026-04-24,63000.0,call,0.0,41.5,59.11398,-45.71984,81.6447,0.00002,0.75965,53.69,57.18,55.44
BTC-24APR26-62000-C,24APR26,2026-04-24,62000.0,call,0.0,95.5,60.21641,-43.78414,77.37922,0.00002,0.78159,54.14,57.83,56.02
BTC-24APR26-61000-C,24APR26,2026-04-24,61000.0,call,0.0,16.1,61.09213,-41.92991,73.09902,0.00002,0.80167,48.05,58.2,56.79
BTC-24APR26-59000-C,24APR26,2026-04-24,59000.0,call,0.0,14.8,62.41271,-37.87851,64.34755,0.00002,0.83809,56.26,60.68,58.28
BTC-24APR26-52000-P,24APR26,2026-04-24,52000.0,put,122.5,172.2,-8.36143,-25.1822,37.98269,0.00001,-0.07722,65.09,66.03,65.64
BTC-24APR26-52000-C,24APR26,2026-04-24,52000.0,call,0.0,0.0,62.16704,-25.1822,37.98269,0.00001,0.92278,61.62,68.31,65.64
BTC-24APR26-120000-P,24APR26,2026-04-24,120000.0,put,0.0,0.0,-161.05676,-7.98761,12.24219,0.0,-0.98086,0.0,82.62,64.6
BTC-24APR26-110000-P,24APR26,2026-04-24,110000.0,put,0.0,5.5,-146.6246,-10.25149,17.27433,0.0,-0.97117,0.0,72.65,58.76
BTC-24APR26-105000-P,24APR26,2026-04-24,105000.0,put,0.0,0.0,-138.95996,-12.52918,22.02891,0.00001,-0.96127,0.0,68.02,56.31
BTC-20MAR26-76000-C,20MAR26,2026-03-20,76000.0,call,44.2,533.0,7.55833,-90.00111,48.1709,0.00004,0.28581,53.11,53.85,54.2
BTC-20MAR26-75000-P,20MAR26,2026-03-20,75000.0,put,0.4,6.9,-21.1273,-96.04443,51.2759,0.00005,-0.67062,52.51,55.29,54.34
BTC-20MAR26-70000-P,20MAR26,2026-03-20,70000.0,put,12.9,42.2,-13.01582,-107.3781,55.49041,0.00005,-0.42367,55.35,56.63,56.14
BTC-20MAR26-55000-P,20MAR26,2026-03-20,55000.0,put,49.2,502.2,-1.30571,-35.29157,13.01617,0.00001,-0.04328,77.88,79.51,78.66
BTC-20MAR26-50000-P,20MAR26,2026-03-20,50000.0,put,3.2,196.9,-0.6092,-21.41802,6.90524,0.0,-0.02015,88.79,90.86,89.98
BTC-13MAR26-82000-P,13MAR26,2026-03-13,82000.0,put,0.0,0.0,-16.15977,-41.33023,10.4675,0.00002,-0.95022,0.0,71.71,59.27
BTC-13MAR26-68000-C,13MAR26,2026-03-13,68000.0,call,1.5,458.0,9.51147,-138.22934,34.86102,0.00006,0.7101,57.67,61.74,59.52
BTC-13MAR26-62000-P,13MAR26,2026-03-13,62000.0,put,753.1,1008.2,-1.28915,-74.91483,15.72998,0.00002,-0.08414,70.96,71.86,71.49
BTC-13MAR26-62000-C,13MAR26,2026-03-13,62000.0,call,0.0,9.1,11.46001,-74.91483,15.72998,0.00002,0.91586,65.3,82.47,71.49
BTC-13MAR26-61000-C,13MAR26,2026-03-13,61000.0,call,0.0,2.0,11.49829,-66.0488,13.41027,0.00002,0.93176,55.36,85.24,73.93
BTC-13MAR26-58000-C,13MAR26,2026-03-13,58000.0,call,0.0,0.0,11.37723,-43.40988,8.03329,0.00001,0.96412,49.58,96.94,81.12
BTC-13MAR26-55000-C,13MAR26,2026-03-13,55000.0,call,0.0,0.1,11.02157,-27.61655,4.6836,0.00001,0.98118,0.0,111.8,88.51
BTC-13MAR26-50000-P,13MAR26,2026-03-13,50000.0,put,64.4,155.3,-0.11745,-14.88893,2.14576,0.0,-0.00765,100.74,104.35,104.16
BTC-13MAR26-50000-C,13MAR26,2026-03-13,50000.0,call,0.0,4.4,10.16413,-14.88918,2.1458,0.0,0.99235,0.0,131.4,104.16
BTC-9MAR26-82000-C,9MAR26,2026-03-09,82000.0,call,62.5,46.4,0.10729,-26.47336,2.80117,0.00001,0.0161,65.51,68.16,67.49
BTC-9MAR26-81000-C,9MAR26,2026-03-09,81000.0,call,41.7,30.2,0.12817,-29.69236,3.25817,0.00001,0.01922,60.7,65.33,63.89
BTC-9MAR26-80000-P,9MAR26,2026-03-09,80000.0,put,0.0,0.0,-7.51187,-36.5329,4.16637,0.00001,-0.97427,0.0,190.9,61.48
BTC-9MAR26-80000-C,9MAR26,2026-03-09,80000.0,call,56.9,55.0,0.17154,-36.5329,4.16637,0.00001,0.02573,60.13,63.46,61.48
BTC-9MAR26-79000-P,9MAR26,2026-03-09,79000.0,put,0.0,0.0,-7.36813,-42.38507,5.10637,0.00002,-0.96713,0.0,122.66,58.2
BTC-9MAR26-77000-P,9MAR26,2026-03-09,77000.0,put,0.0,0.0,-6.93797,-71.66642,9.20369,0.00003,-0.93136,0.0,160.73,54.59
BTC-9MAR26-76000-P,9MAR26,2026-03-09,76000.0,put,0.0,0.0,-6.63833,-91.49507,12.14931,0.00005,-0.90072,0.0,68.97,52.8
BTC-9MAR26-74500-P,9MAR26,2026-03-09,74500.0,put,0.0,0.0,-5.97532,-133.12704,18.1163,0.00007,-0.82227,0.0,66.26,51.52
BTC-9MAR26-73000-C,9MAR26,2026-03-09,73000.0,call,16.9,10.9,1.98431,-177.14541,24.20746,0.0001,0.30028,50.32,51.79,51.31
BTC-9MAR26-72500-P,9MAR26,2026-03-09,72500.0,put,6.5,5.3,-4.65989,-188.30791,25.75512,0.0001,-0.65082,43.07,54.22,51.26
BTC-9MAR26-72000-C,9MAR26,2026-03-09,72000.0,call,58.2,58.2,2.64242,-196.65973,26.91185,0.00011,0.40141,49.97,52.61,51.23
BTC-9MAR26-69500-P,9MAR26,2026-03-09,69500.0,put,4.7,4.6,-2.34416,-193.86714,25.25925,0.0001,-0.33183,52.77,54.18,53.81
BTC-9MAR26-65000-C,9MAR26,2026-03-09,65000.0,call,0.0,0.0,5.71941,-89.52749,9.81022,0.00003,0.92541,0.0,175.69,63.98
BTC-9MAR26-64000-P,9MAR26,2026-03-09,64000.0,put,5.8,5.8,-0.37204,-71.91106,7.52281,0.00002,-0.05304,65.99,66.95,67.02
BTC-9MAR26-64000-C,9MAR26,2026-03-09,64000.0,call,0.0,0.0,5.77468,-71.91106,7.52281,0.00002,0.94696,0.0,191.36,67.02
BTC-8MAR26-74500-C,8MAR26,2026-03-08,74500.0,call,15.7,16.6,0.66201,-136.00108,13.01929,0.00007,0.13882,51.22,53.4,52.35
BTC-8MAR26-73500-C,8MAR26,2026-03-08,73500.0,call,1.0,5.4,1.02335,-176.31492,17.19279,0.0001,0.21506,50.51,52.97,51.39
BTC-8MAR26-72500-C,8MAR26,2026-03-08,72500.0,call,15.7,8.2,1.51329,-214.15104,21.012,0.00012,0.31903,49.14,52.53,51.07
BTC-8MAR26-71000-C,8MAR26,2026-03-08,71000.0,call,49.2,57.3,2.40033,-240.73497,23.46374,0.00013,0.50949,49.77,52.79,51.41
BTC-8MAR26-70500-P,8MAR26,2026-03-08,70500.0,put,20.8,21.1,-2.1413,-239.41132,23.05984,0.00013,-0.4255,49.56,52.65,52.03
BTC-8MAR26-69500-C,8MAR26,2026-03-08,69500.0,call,0.0,6.0,3.2374,-219.48608,20.63026,0.00011,0.69424,47.85,61.56,53.31
BTC-8MAR26-69000-P,8MAR26,2026-03-08,69000.0,put,13.5,18.1,-1.27671,-204.89664,18.88644,0.0001,-0.25487,52.28,56.04,54.36
BTC-8MAR26-68500-C,8MAR26,2026-03-08,68500.0,call,0.1,0.1,3.64749,-188.44722,16.99129,0.00009,0.78924,0.0,109.66,55.58
BTC-8MAR26-65000-P,8MAR26,2026-03-08,65000.0,put,33.8,35.7,-0.24861,-79.5931,6.05251,0.00003,-0.04984,63.94,67.49,65.9
BTC-8MAR26-64000-P,8MAR26,2026-03-08,64000.0,put,2.0,40.4,-0.16631,-54.69376,4.36897,0.00002,-0.03335,68.31,71.49,69.48
BTC-8MAR26-61000-C,8MAR26,2026-03-08,61000.0,call,0.0,0.0,4.13931,-24.08207,1.51852,0.00001,0.99036,0.0,233.52,79.47
BTC-7MAR26-74500-C,7MAR26,2026-03-07,74500.0,call,24.5,21.6,0.31699,-143.73287,8.58922,0.00007,0.11026,59.1,61.56,60.14
BTC-7MAR26-74000-C,7MAR26,2026-03-07,74000.0,call,102.8,114.2,0.40817,-192.33288,10.25161,0.00008,0.14207,57.57,60.35,59.04
BTC-7MAR26-73500-C,7MAR26,2026-03-07,73500.0,call,7.3,20.8,0.52344,-233.00226,12.06423,0.0001,0.18237,57.3,59.07,58.16
BTC-7MAR26-72500-P,7MAR26,2026-03-07,72500.0,put,15.1,16.8,-2.15382,-298.98198,15.66807,0.00013,-0.70767,47.01,63.15,57.46
BTC-7MAR26-72500-C,7MAR26,2026-03-07,72500.0,call,42.3,37.6,0.83667,-298.98198,15.66807,0.00013,0.29233,54.47,59.02,57.46
BTC-7MAR26-72000-C,7MAR26,2026-03-07,72000.0,call,26.3,95.8,1.02717,-324.92754,17.05314,0.00014,0.35955,55.98,58.07,57.37
BTC-7MAR26-71000-C,7MAR26,2026-03-07,71000.0,call,29.7,293.3,1.44448,-347.08573,18.18896,0.00015,0.50795,56.49,60.39,57.46
BTC-7MAR26-66000-C,7MAR26,2026-03-07,66000.0,call,0.0,0.0,2.55815,-121.6452,5.0708,0.00003,0.94503,0.0,96.74,72.23
BTC-7MAR26-65000-C,7MAR26,2026-03-07,65000.0,call,0.0,0.0,2.57754,-89.18606,3.49724,0.00002,0.96532,0.0,110.26,76.79
BTC-7MAR26-62000-C,7MAR26,2026-03-07,62000.0,call,0.0,0.0,2.52869,-35.58258,1.17332,0.00001,0.9904,0.0,137.01,91.32
BTC-7MAR26-61000-P,7MAR26,2026-03-07,61000.0,put,31.3,35.0,-0.02145,-10.67764,0.9079,0.0,-0.00717,0.0,101.33,97.82
BTC-6MAR26-76000-C,6MAR26,2026-03-06,76000.0,call,112.3,418.4,0.00984,-7.02218,0.71093,0.00001,0.01011,0.0,86.08,78.28
BTC-6MAR26-73000-P,6MAR26,2026-03-06,73000.0,put,134.5,515.0,-0.93179,-105.74556,3.97948,0.00011,-0.91862,0.0,62.1,53.15
BTC-6MAR26-72000-C,6MAR26,2026-03-06,72000.0,call,339.1,819.6,0.23114,-189.97794,8.17147,0.00022,0.23772,52.23,53.1,52.04
BTC-6MAR26-71500-P,6MAR26,2026-03-06,71500.0,put,63.4,52.3,-0.6399,-256.25398,9.89526,0.00027,-0.63895,46.3,53.52,51.79
BTC-6MAR26-70000-P,6MAR26,2026-03-06,70000.0,put,454.3,478.8,-0.23998,-208.6837,8.2347,0.00021,-0.2411,52.87,55.48,54.94
BTC-6MAR26-70000-C,6MAR26,2026-03-06,70000.0,call,61.5,1236.5,0.72958,-226.20964,8.2347,0.00021,0.7589,40.94,71.27,54.94
BTC-6MAR26-69500-P,6MAR26,2026-03-06,69500.0,put,59.1,68.0,-0.15542,-125.20261,6.33065,0.00016,-0.15628,55.51,58.88,57.36
BTC-6MAR26-67500-P,6MAR26,2026-03-06,67500.0,put,33.1,75.5,-0.02958,-22.31394,1.78622,0.00004,-0.02977,72.01,75.75,72.57
BTC-6MAR26-66500-P,6MAR26,2026-03-06,66500.0,put,57.4,121.3,-0.01658,-13.31936,1.09571,0.00002,-0.01667,76.38,89.48,83.26
BTC-6MAR26-66000-C,6MAR26,2026-03-06,66000.0,call,0.1,237.2,0.90134,-38.8798,0.87744,0.00001,0.98712,0.0,153.08,88.62
BTC-6MAR26-64500-P,6MAR26,2026-03-06,64500.0,put,32.8,195.9,-0.00551,-4.83105,0.41811,0.00001,-0.00553,0.0,116.98,102.29
BTC-6MAR26-64000-C,6MAR26,2026-03-06,64000.0,call,2.1,157.2,0.88216,-17.90724,0.33481,0.0,0.99569,0.0,196.3,106.97
BTC-6MAR26-61000-C,6MAR26,2026-03-06,61000.0,call,0.0,1.0,0.84377,-6.71191,0.09967,0.0,0.99887,0.0,469.43,134.68
BTC-29MAY26-98000-P,29MAY26,2026-05-29,98000.0,put,0.0,0.0,-209.64187,-19.96411,67.44461,0.00001,-0.88329,46.25,54.63,50.03
BTC-29MAY26-88000-P,29MAY26,2026-05-29,88000.0,put,0.0,0.0,-171.39229,-29.77239,102.50439,0.00002,-0.77737,46.91,51.44,49.09
BTC-29MAY26-86000-P,29MAY26,2026-05-29,86000.0,put,0.8,0.8,-162.56639,-31.93126,109.90971,0.00002,-0.74721,47.21,51.11,49.1
BTC-29MAY26-82000-C,29MAY26,2026-05-29,82000.0,call,15.7,79.9,45.83832,-35.65526,123.05929,0.00002,0.3206,48.65,48.95,48.97
BTC-29MAY26-81000-C,29MAY26,2026-05-29,81000.0,call,6.3,6.5,48.40627,-36.53436,125.94677,0.00002,0.33971,48.67,48.95,49.03
BTC-29MAY26-80000-C,29MAY26,2026-05-29,80000.0,call,2.1,41.0,51.09236,-37.44203,128.63689,0.00002,0.35998,48.82,49.1,49.19
BTC-29MAY26-79000-C,29MAY26,2026-05-29,79000.0,call,0.5,19.5,53.85887,-38.35639,131.04615,0.00002,0.38119,48.84,49.38,49.47
BTC-29MAY26-78000-P,29MAY26,2026-05-29,78000.0,put,1.4,10.2,-123.99691,-39.02034,133.02794,0.00002,-0.59785,48.98,49.78,49.58
BTC-29MAY26-77000-C,29MAY26,2026-05-29,77000.0,call,0.5,8.9,59.33459,-39.51667,134.63315,0.00002,0.42332,49.24,49.77,49.61
BTC-29MAY26-68000-P,29MAY26,2026-05-29,68000.0,put,1.5,36.5,-73.91165,-39.63929,130.14914,0.00002,-0.37286,51.27,51.82,51.48
BTC-29MAY26-66000-P,29MAY26,2026-05-29,66000.0,put,1.0,48.7,-64.82392,-38.40713,124.40018,0.00002,-0.32919,51.82,52.4,52.18
BTC-29MAY26-61000-C,29MAY26,2026-05-29,61000.0,call,0.0,0.0,96.42733,-33.58468,104.57898,0.00002,0.76933,52.56,55.64,54.28
BTC-29MAY26-58000-P,29MAY26,2026-05-29,58000.0,put,5.3,27.9,-34.93757,-29.90709,90.55504,0.00001,-0.18105,55.72,56.12,55.82
BTC-29MAY26-54000-P,29MAY26,2026-05-29,54000.0,put,30.0,54.1,-24.63462,-25.00498,72.09179,0.00001,-0.12833,58.06,59.05,58.62
BTC-29MAY26-45000-C,29MAY26,2026-05-29,45000.0,call,0.0,2.3,93.4799,-15.43602,38.75837,0.0,0.94407,63.26,69.87,67.31
BTC-29MAY26-40000-C,29MAY26,2026-05-29,40000.0,call,0.0,0.0,86.19588,-11.03897,25.62806,0.0,0.9665,68.17,76.66,72.8
BTC-29MAY26-105000-P,29MAY26,2026-05-29,105000.0,put,0.0,0.0,-231.75473,-15.00999,49.30501,0.00001,-0.92372,44.39,57.73,51.45
BTC-27MAR26-98000-P,27MAR26,2026-03-27,98000.0,put,4.2,428.0,-56.81663,-14.15089,9.52572,0.00001,-0.97666,0.0,81.56,63.89
BTC-27MAR26-96000-P,27MAR26,2026-03-27,96000.0,put,36.0,185.4,-55.46445,-15.87526,11.00132,0.00001,-0.97228,0.0,76.31,62.07
BTC-27MAR26-88000-C,27MAR26,2026-03-27,88000.0,call,61.3,900.5,2.5216,-27.61215,21.54822,0.00001,0.0637,54.7,55.69,55.11
BTC-27MAR26-86000-P,27MAR26,2026-03-27,86000.0,put,0.1,889.2,-47.40778,-32.88159,26.27623,0.00002,-0.91747,46.49,60.32,53.82
BTC-27MAR26-75000-C,27MAR26,2026-03-27,75000.0,call,185.9,9269.8,14.00516,-79.98382,64.83955,0.00004,0.36411,52.06,53.16,53.06
BTC-27MAR26-74000-C,27MAR26,2026-03-27,74000.0,call,175.7,2027.2,15.47455,-82.48424,66.86654,0.00004,0.40389,52.92,53.45,53.06
BTC-27MAR26-72000-C,27MAR26,2026-03-27,72000.0,call,293.3,2196.7,18.53258,-86.09367,68.84729,0.00004,0.48868,53.33,54.36,53.79
BTC-27MAR26-71000-C,27MAR26,2026-03-27,71000.0,call,26.2,189.5,20.04219,-86.53429,68.65955,0.00004,0.53155,53.9,54.94,54.21
BTC-27MAR26-68000-C,27MAR26,2026-03-27,68000.0,call,12.7,1479.3,24.17784,-82.89219,63.62172,0.00004,0.65481,55.07,57.31,56.04
BTC-27MAR26-67000-C,27MAR26,2026-03-27,67000.0,call,0.3,678.3,25.35265,-80.17556,60.71208,0.00004,0.69227,55.87,58.21,56.8
BTC-27MAR26-62000-C,27MAR26,2026-03-27,62000.0,call,0.0,63.4,29.21887,-60.51445,42.15047,0.00002,0.83916,59.31,63.55,61.75
BTC-27MAR26-55000-P,27MAR26,2026-03-27,55000.0,put,2296.3,5271.0,-2.68839,-34.11082,20.39887,0.00001,-0.05938,71.31,72.36,71.92
BTC-27MAR26-54000-P,27MAR26,2026-03-27,54000.0,put,26.8,265.1,-2.34115,-31.34729,18.28617,0.00001,-0.0517,73.08,74.25,73.73
BTC-27MAR26-53000-C,27MAR26,2026-03-27,53000.0,call,0.0,0.0,29.1837,-28.83134,16.39772,0.00001,0.95489,68.26,83.37,75.62
BTC-27MAR26-51000-P,27MAR26,2026-03-27,51000.0,put,49.2,145.3,-1.54998,-24.15774,13.0882,0.00001,-0.0342,78.89,79.98,79.39
BTC-27MAR26-50000-C,27MAR26,2026-03-27,50000.0,call,0.0,41.9,28.13733,-21.59234,11.48052,0.0,0.97082,69.99,91.68,80.89
BTC-27MAR26-40000-C,27MAR26,2026-03-27,40000.0,call,0.0,47.4,23.25229,-7.8596,3.33315,0.0,0.99307,0.0,123.95,101.42
BTC-27MAR26-260000-P,27MAR26,2026-03-27,260000.0,put,0.0,0.1,-153.18888,-0.07684,0.02557,0.0,-0.99996,0.0,499.29,129.26
BTC-27MAR26-260000-C,27MAR26,2026-03-27,260000.0,call,0.0,258.5,0.00138,-0.07684,0.02557,0.0,0.00004,0.0,162.57,129.26
BTC-27MAR26-230000-P,27MAR26,2026-03-27,230000.0,put,0.0,0.0,-135.50788,-0.33646,0.11196,0.0,-0.99983,0.0,455.38,129.26
BTC-27MAR26-170000-P,27MAR26,2026-03-27,170000.0,put,5.1,55.6,-100.09332,-2.7138,0.99315,0.0,-0.9982,0.0,183.06,117.53
BTC-27MAR26-145000-P,27MAR26,2026-03-27,145000.0,put,0.0,0.8,-85.33239,-3.21831,1.37705,0.0,-0.99742,0.0,299.67,100.52
BTC-27MAR26-140000-P,27MAR26,2026-03-27,140000.0,put,0.0,5.2,-82.34945,-4.21065,1.82707,0.0,-0.99647,0.0,288.87,99.12
BTC-27MAR26-130000-P,27MAR26,2026-03-27,130000.0,put,0.1,513.8,-76.3947,-5.50156,2.55215,0.0,-0.99487,0.0,133.21,92.72
BTC-27MAR26-130000-C,27MAR26,2026-03-27,130000.0,call,175.8,2414.0,0.20044,-5.50167,2.5522,0.0,0.00513,91.47,94.22,92.72
BTC-27MAR26-125000-P,27MAR26,2026-03-27,125000.0,put,0.4,82.9,-73.38904,-6.71798,3.21503,0.0,-0.99335,0.0,125.56,89.87
BTC-27MAR26-112000-P,27MAR26,2026-03-27,112000.0,put,0.0,30.8,-65.60324,-8.10567,4.52366,0.0,-0.99019,0.0,105.23,77.07
BTC-27MAR26-108000-P,27MAR26,2026-03-27,108000.0,put,0.0,22.9,-63.14225,-9.54023,5.56283,0.0,-0.98756,0.0,101.38,73.76
BTC-27MAR26-106000-C,27MAR26,2026-03-27,106000.0,call,0.2,2083.5,0.53841,-10.03073,6.02242,0.0,0.01364,71.79,72.91,71.64
BTC-27MAR26-104000-P,27MAR26,2026-03-27,104000.0,put,0.0,7.8,-60.66398,-10.9114,6.72203,0.0,-0.98451,0.0,95.1,69.82
BTC-27MAR26-102000-P,27MAR26,2026-03-27,102000.0,put,0.0,16.9,-59.4068,-11.74173,7.45071,0.0,-0.98253,0.0,91.77,67.78
BTC-26JUN26-95000-C,26JUN26,2026-06-26,95000.0,call,1.4,1746.6,34.99528,-22.83045,105.2033,0.00001,0.18238,48.24,48.92,48.83
BTC-26JUN26-85000-P,26JUN26,2026-06-26,85000.0,put,0.0,2984.7,-204.08285,-30.31666,140.11339,0.00002,-0.69088,46.08,50.44,48.69
BTC-26JUN26-85000-C,26JUN26,2026-06-26,85000.0,call,4.1,1722.5,57.91639,-30.31666,140.11339,0.00002,0.30912,48.28,48.8,48.69
BTC-26JUN26-84000-P,26JUN26,2026-06-26,84000.0,put,0.0,0.6,-198.19913,-31.02514,143.14619,0.00002,-0.67484,46.28,50.3,48.77
BTC-26JUN26-70000-P,26JUN26,2026-06-26,70000.0,put,158.6,2456.1,-112.82169,-34.58315,154.78639,0.00002,-0.41228,49.92,50.61,50.27
BTC-26JUN26-66000-C,26JUN26,2026-06-26,66000.0,call,9.5,118.6,113.37743,-33.02277,144.67093,0.00002,0.66615,50.82,51.81,51.36
BTC-26JUN26-65000-C,26JUN26,2026-06-26,65000.0,call,50.0,1009.4,115.66172,-32.42724,141.25686,0.00002,0.68501,51.1,52.11,51.65
BTC-26JUN26-64000-P,26JUN26,2026-06-26,64000.0,put,12.0,55.9,-79.49851,-31.77703,137.54085,0.00002,-0.29659,51.72,52.24,51.99
BTC-26JUN26-62000-P,26JUN26,2026-06-26,62000.0,put,13.1,772.7,-69.63656,-30.29053,129.31026,0.00002,-0.26129,52.35,52.91,52.71
BTC-26JUN26-58000-P,26JUN26,2026-06-26,58000.0,put,2.4,291.3,-52.24219,-26.76372,110.61868,0.00001,-0.1979,53.96,54.93,54.44
BTC-26JUN26-30000-P,26JUN26,2026-06-26,30000.0,put,4.2,1251.2,-4.28573,-5.89835,16.16617,0.0,-0.01629,81.56,82.45,82.1
BTC-26JUN26-20000-C,26JUN26,2026-06-26,20000.0,call,0.0,72.7,60.26423,-2.64711,5.92353,0.0,0.99483,84.42,111.27,100.55
BTC-26JUN26-180000-P,26JUN26,2026-06-26,180000.0,put,0.0,37.5,-552.70615,-3.3706,11.34326,0.0,-0.98919,0.0,93.02,66.86
BTC-26JUN26-170000-C,26JUN26,2026-06-26,170000.0,call,0.1,755.3,2.51381,-3.77512,13.15343,0.0,0.01282,63.82,65.44,64.58
BTC-26JUN26-160000-P,26JUN26,2026-06-26,160000.0,put,0.0,3.5,-489.99795,-4.47393,16.08528,0.0,-0.9838,0.0,147.98,62.58
BTC-26JUN26-150000-C,26JUN26,2026-06-26,150000.0,call,0.0,2601.1,3.90103,-5.09124,19.12805,0.0,0.01985,59.21,60.34,59.89
BTC-26JUN26-125000-C,26JUN26,2026-06-26,125000.0,call,0.0,2869.2,8.38526,-8.60556,36.09298,0.0,0.04265,53.32,54.11,53.65
BTC-26JUN26-120000-P,26JUN26,2026-06-26,120000.0,put,0.0,592.0,-359.67677,-9.85781,42.28066,0.00001,-0.94805,40.46,59.28,52.46
BTC-26JUN26-110000-P,26JUN26,2026-06-26,110000.0,put,0.0,943.5,-322.99792,-13.5335,60.31928,0.00001,-0.91784,42.92,56.05,50.48
BTC-26JUN26-105000-P,26JUN26,2026-06-26,105000.0,put,0.0,261.9,-303.1505,-15.95898,72.43145,0.00001,-0.89475,44.74,53.78,49.58
BTC-26JUN26-100000-P,26JUN26,2026-06-26,100000.0,put,0.1,924.8,-281.627,-19.0162,87.39624,0.00001,-0.86257,44.93,52.39,48.96
BTC-26JUN26-100000-C,26JUN26,2026-06-26,100000.0,call,55.6,2185.2,26.6074,-19.0162,87.39624,0.00001,0.13743,48.62,49.44,48.96
BTC-25SEP26-88000-C,25SEP26,2026-09-25,88000.0,call,2.1,41.3,116.13402,-24.49379,202.7271,0.00001,0.36325,48.69,49.23,49.18
BTC-25SEP26-85000-C,25SEP26,2026-09-25,85000.0,call,0.5,277.2,126.55892,-25.29183,208.70063,0.00001,0.39996,48.91,49.43,49.32
